league,season,matchId,goalsFor,goalsAgainst,totalGoalsBeforeAvg,totalGoalsAgainstBeforeAvg,opponentTotalGoalsBeforeAvg,opponentTotalGoalsAgainstBeforeAvg
bl3,2015,34463,0,2,1.1304347826086956,1.4782608695652173,1.826086956521739,1.173913043478261
bl3,2015,34491,1,0,1.12,1.48,0.92,0.64
bl3,2015,34518,1,1,1.1071428571428572,1.4285714285714286,1.3571428571428572,1.1785714285714286
bl3,2015,34594,4,2,1.125,1.375,1.1875,0.90625
bl3,2015,34300,0,1,0.5,0.375,1.25,1.5
bl3,2015,34340,0,1,0.6666666666666666,0.4166666666666667,1.4166666666666667,1.4166666666666667
bl3,2015,34451,2,1,0.9545454545454546,0.6818181818181818,1.8636363636363635,1.1363636363636365
bl3,2015,34511,3,1,0.8888888888888888,0.6296296296296297,1.3703703703703705,1.1111111111111112
bl3,2015,34579,1,1,1.064516129032258,0.6451612903225806,1.1935483870967742,0.9032258064516129
bl3,2015,34322,3,3,1.3,1.3,1.8,1.2
bl3,2015,34373,2,0,1.2666666666666666,1.1333333333333333,1.4666666666666666,1.4
bl3,2015,34543,2,2,1.1724137931034482,0.896551724137931,1.6551724137931034,1.2413793103448276
bl3,2015,34560,0,1,1.2058823529411764,1,1.2647058823529411,1.2647058823529411
bl3,2015,34282,0,0,1.4285714285714286,1.7142857142857142,1.7142857142857142,1.1428571428571428
bl3,2015,34493,4,1,1.28,1.12,1.76,1.2
bl3,2016,40135,1,0,1.8,0.6,1.4,2.2
bl3,2016,40141,0,3,1.6666666666666667,0.5,1.3333333333333333,0.8333333333333334
bl3,2016,40155,0,0,1.4285714285714286,0.8571428571428571,1.4285714285714286,0.8571428571428571
bl3,2016,40160,1,0,1.25,0.75,1.125,1.5
bl3,2016,40176,1,0,1.2222222222222223,0.6666666666666666,1.2222222222222223,1.1111111111111112
bl3,2016,40232,2,1,1.2,0.6,1.8,1.6
bl3,2016,40241,0,1,1.2727272727272727,0.6363636363636364,1.3636363636363635,0.8181818181818182
bl3,2016,40250,0,0,1.1666666666666667,0.6666666666666666,1.6666666666666667,1.3333333333333333
bl3,2016,40261,0,0,1.0769230769230769,0.6153846153846154,1.1538461538461537,0.9230769230769231
bl3,2016,40286,0,0,1,0.5714285714285714,1.7142857142857142,1
bl3,2016,40299,2,2,0.9333333333333333,0.5333333333333333,1.1333333333333333,0.8
bl3,2016,40368,2,0,1,0.625,1.5,1.125
bl3,2016,40383,2,0,1.0588235294117647,0.5882352941176471,1.0588235294117647,1.4705882352941178
bl3,2016,40386,1,1,1.1111111111111112,0.5555555555555556,1.0555555555555556,1.5555555555555556
bl3,2016,40583,1,0,1.105263157894737,0.5789473684210527,1.1578947368421053,1.894736842105263
bl3,2016,40574,2,2,1.1,0.55,1.45,1.1
bl3,2016,40555,3,2,1.1428571428571428,0.6190476190476191,1.1428571428571428,1.2857142857142858
bl3,2016,40553,2,0,1.2272727272727273,0.6818181818181818,0.7272727272727273,1.5909090909090908
bl3,2016,40541,0,0,1.2608695652173914,0.6521739130434783,1.565217391304348,1.0434782608695652
bl3,2016,40533,0,0,1.2083333333333333,0.625,0.9583333333333334,1.4583333333333333
bl3,2016,40519,0,1,1.16,0.6,1.12,1.2
bl3,2016,40513,0,2,1.1153846153846154,0.6153846153846154,1.44,0.88
bl3,2016,40497,3,2,1.0740740740740742,0.6666666666666666,0.8148148148148148,1.2222222222222223
bl3,2016,40493,3,2,1.1428571428571428,0.7142857142857143,1.4642857142857142,1.2857142857142858
bl3,2016,40484,1,1,1.206896551724138,0.7586206896551724,1.5517241379310345,1.3448275862068966
bl3,2016,40473,0,1,1.2,0.7666666666666667,1.1,1.1333333333333333
bl3,2016,40462,2,1,1.1612903225806452,0.7741935483870968,1.3870967741935485,1.2258064516129032
bl3,2016,40453,1,1,1.1875,0.78125,0.90625,0.84375
bl3,2016,40440,3,2,1.1818181818181819,0.7878787878787878,1,1.0909090909090908
bl3,2016,40433,1,2,1.2352941176470589,0.8235294117647058,1.411764705882353,0.8823529411764706
bl3,2016,40418,1,1,1.2285714285714286,0.8571428571428571,1.2,1.1714285714285715
bl3,2016,40413,3,0,1.2222222222222223,0.8611111111111112,1.0277777777777777,1.4444444444444444
bl3,2016,40396,5,1,1.2702702702702702,0.8378378378378378,1.2432432432432432,1.3243243243243243
bl3,2016,40129,0,1,1,1,1.2,1.2
bl3,2016,40138,1,0,0.8333333333333334,1,1,1.8333333333333333
bl3,2016,40147,2,4,0.8571428571428571,0.8571428571428571,1.4285714285714286,1.7142857142857142
bl3,2016,40159,3,0,1,1.25,1.75,1.125
bl3,2016,40224,4,1,1.1,1.1,0.9,2
bl3,2016,40239,4,2,1.3636363636363635,1.0909090909090908,1.3636363636363635,1.0909090909090908
bl3,2016,40244,1,1,1.5833333333333333,1.1666666666666667,0.9166666666666666,1.9166666666666667
bl3,2016,40257,3,0,1.5384615384615385,1.1538461538461537,1.2307692307692308,0.9230769230769231
bl3,2016,40282,2,2,1.6428571428571428,1.0714285714285714,1.2142857142857142,0.6428571428571429
bl3,2016,40293,2,1,1.6666666666666667,1.1333333333333333,0.8,1.2666666666666666
bl3,2016,40365,0,1,1.6875,1.125,1.1875,1.1875
bl3,2016,40376,0,3,1.588235294117647,1.1176470588235294,1.4705882352941178,1.6470588235294117
bl3,2016,40393,3,1,1.5,1.2222222222222223,1.2777777777777777,1
bl3,2016,40576,2,2,1.5789473684210527,1.2105263157894737,1.5263157894736843,1.2105263157894737
bl3,2016,40571,1,1,1.6,1.25,1.05,0.7
bl3,2016,40556,3,0,1.5714285714285714,1.2380952380952381,1.2857142857142858,0.8571428571428571
bl3,2016,40549,0,1,1.6363636363636365,1.1818181818181819,1.1818181818181819,0.9545454545454546
bl3,2016,40527,3,1,1.565217391304348,1.173913043478261,0.9583333333333334,1.4583333333333333
bl3,2016,40536,0,3,1.625,1.1666666666666667,1.4782608695652173,1.173913043478261
bl3,2016,40516,0,1,1.56,1.24,1.12,1.4
bl3,2016,40505,2,1,1.5,1.2307692307692308,0.9615384615384616,1.6538461538461537
bl3,2016,40496,0,3,1.5185185185185186,1.2222222222222223,1.2962962962962963,1.2592592592592593
bl3,2016,40476,1,0,1.4827586206896552,1.3448275862068966,0.7931034482758621,1.4827586206896552
bl3,2016,40471,1,1,1.4666666666666666,1.3,1.4,0.9
bl3,2016,40456,0,0,1.4516129032258065,1.2903225806451613,0.8333333333333334,1.3333333333333333
bl3,2016,40449,4,2,1.40625,1.25,0.967741935483871,1.1290322580645162
bl3,2016,40436,0,2,1.4848484848484849,1.2727272727272727,1.4545454545454546,0.7272727272727273
bl3,2016,40427,1,1,1.4411764705882353,1.2941176470588236,0.7647058823529411,1.1764705882352942
bl3,2016,40415,0,3,1.4285714285714286,1.2857142857142858,1.3142857142857143,1.1714285714285715
bl3,2016,40406,2,3,1.3888888888888888,1.3333333333333333,1.6111111111111112,1.3333333333333333
bl3,2016,40403,2,0,1.4054054054054055,1.3783783783783783,1.1891891891891893,1.1891891891891893
bl3,2016,40128,2,1,1.2,1,1,1.8
bl3,2016,40139,1,3,1.3333333333333333,1,1.1666666666666667,1.8333333333333333
bl3,2016,40156,0,3,1.2857142857142858,1.2857142857142858,1.5714285714285714,1.2857142857142858
bl3,2016,40175,1,1,1,1.4444444444444444,0.8888888888888888,2.111111111111111
bl3,2016,40225,1,0,1,1.4,1.5,1.1
bl3,2016,40238,0,1,1,1.2727272727272727,0.9090909090909091,2.090909090909091
bl3,2016,40245,1,0,0.9166666666666666,1.25,1.3333333333333333,0.9166666666666666
bl3,2016,40256,0,0,0.9230769230769231,1.1538461538461537,1.3076923076923077,0.6923076923076923
bl3,2016,40281,0,4,0.8571428571428571,1.0714285714285714,1,1.3571428571428572
bl3,2016,40374,1,0,0.8125,1.3125,1.5625,1.6875
bl3,2016,40377,1,2,0.8235294117647058,1.2352941176470589,1.2352941176470589,1
bl3,2016,40392,1,2,0.8333333333333334,1.2777777777777777,1.5,1.2222222222222223
bl3,2016,40577,0,1,0.8421052631578947,1.3157894736842106,1.0526315789473684,0.7368421052631579
bl3,2016,40570,1,0,0.8,1.3,1.35,0.85
bl3,2016,40557,1,1,0.8095238095238095,1.2380952380952381,1.1904761904761905,0.9523809523809523
bl3,2016,40548,0,3,0.8181818181818182,1.2272727272727273,1.4761904761904763,1.1904761904761905
bl3,2016,40537,1,0,0.782608695652174,1.3043478260869565,1,1.4782608695652173
bl3,2016,40526,1,3,0.7916666666666666,1.25,1.0416666666666667,1.4166666666666667
bl3,2016,40517,1,0,0.8,1.32,1,1.68
bl3,2016,40514,1,0,0.8076923076923077,1.2692307692307692,1.3461538461538463,1.2692307692307692
bl3,2016,40492,0,0,0.8571428571428571,1.2857142857142858,0.8214285714285714,1.5357142857142858
bl3,2016,40477,0,2,0.8275862068965517,1.2413793103448276,1.3793103448275863,0.9310344827586207
bl3,2016,40470,1,1,0.8,1.2666666666666666,0.8275862068965517,1.3448275862068966
bl3,2016,40457,0,0,0.8064516129032258,1.2580645161290323,1,1.1666666666666667
bl3,2016,40448,1,1,0.78125,1.21875,1.46875,0.71875
bl3,2016,40435,0,0,0.7878787878787878,1.2121212121212122,1.2424242424242424,1.2121212121212122
bl3,2016,40424,1,4,0.7714285714285715,1.1714285714285715,1.542857142857143,1.3428571428571427
bl3,2016,40407,2,1,0.7777777777777778,1.25,1.1944444444444444,1.1666666666666667
bl3,2016,40402,4,1,0.8108108108108109,1.2432432432432432,1.2702702702702702,1.1891891891891893
bl3,2016,40127,3,1,1.4,0.8,1.2,1.6
bl3,2016,40140,0,1,1.6666666666666667,0.8333333333333334,1.6666666666666667,1.5
bl3,2016,40161,3,0,1.25,0.75,1,2
bl3,2016,40174,0,1,1.4444444444444444,0.6666666666666666,1.5555555555555556,1.2222222222222223
bl3,2016,40226,3,1,1.3,0.7,0.9,2
bl3,2016,40237,0,0,1.4545454545454546,0.7272727272727273,1.4545454545454546,1
bl3,2016,40243,1,1,1.3333333333333333,0.6666666666666666,1,1.5
bl3,2016,40294,2,1,1.2666666666666666,0.7333333333333333,1.6,1.6666666666666667
bl3,2016,40373,4,1,1.3125,0.75,1.25,0.8125
bl3,2016,40378,1,2,1.4705882352941178,0.7647058823529411,1.4705882352941178,1.2352941176470589
bl3,2016,40391,0,0,1.4444444444444444,0.8333333333333334,1.1111111111111112,0.7777777777777778
bl3,2016,40578,0,0,1.368421052631579,0.7894736842105263,1.4210526315789473,0.8947368421052632
bl3,2016,40569,2,2,1.3,0.75,1.15,0.9
bl3,2016,40547,5,1,1.3333333333333333,0.8095238095238095,1,1.3181818181818181
bl3,2016,40538,0,1,1.5,0.8181818181818182,1.0434782608695652,1.4782608695652173
bl3,2016,40525,2,1,1.434782608695652,0.8260869565217391,1,1.6666666666666667
bl3,2016,40518,1,2,1.4583333333333333,0.8333333333333334,1.32,1.28
bl3,2016,40498,3,0,1.4615384615384615,0.8461538461538461,0.8518518518518519,1.4814814814814814
bl3,2016,40491,1,1,1.5185185185185186,0.8148148148148148,1.3928571428571428,0.9285714285714286
bl3,2016,40558,0,0,1.5,0.8214285714285714,1.3928571428571428,1.1071428571428572
bl3,2016,40478,2,0,1.4482758620689655,0.7931034482758621,0.8571428571428571,1.3214285714285714
bl3,2016,40469,3,0,1.4666666666666666,0.7666666666666667,1.0344827586206897,1.103448275862069
bl3,2016,40455,0,0,1.5161290322580645,0.7419354838709677,1.1935483870967742,1.2258064516129032
bl3,2016,40428,3,0,1.4705882352941178,0.7058823529411765,1.588235294117647,1.2941176470588236
bl3,2016,40423,2,1,1.5142857142857142,0.6857142857142857,1.2,1.1428571428571428
bl3,2016,40408,1,0,1.5277777777777777,0.6944444444444444,1.3055555555555556,1.1944444444444444
bl3,2016,40401,3,0,1.5135135135135136,0.6756756756756757,0.918918918918919,0.972972972972973
bl3,2016,40136,0,1,1.6,0.8,1.8,1.8
bl3,2016,40154,2,1,1.5714285714285714,0.7142857142857143,1,2
bl3,2016,40162,0,3,1.625,0.75,1.375,1.375
bl3,2016,40173,1,0,1.4444444444444444,1,1,2.111111111111111
bl3,2016,40223,2,2,1.4,0.9,1,1.5
bl3,2016,40290,1,3,1.1428571428571428,1.0714285714285714,1.5,1.7142857142857142
bl3,2016,40295,1,1,1.1333333333333333,1.2,1.2666666666666666,0.8
bl3,2016,40372,1,2,1.125,1.1875,1.4375,1.25
bl3,2016,40379,1,1,1.1176470588235294,1.2352941176470589,1.1176470588235294,0.7647058823529411
bl3,2016,40390,1,3,1.1111111111111112,1.2222222222222223,1.3333333333333333,0.8888888888888888
bl3,2016,40579,1,1,1.105263157894737,1.3157894736842106,1.1578947368421053,0.8947368421052632
bl3,2016,40568,0,3,1.1,1.3,1.4,1.25
bl3,2016,40559,0,0,1.0476190476190477,1.380952380952381,1.0476190476190477,1.380952380952381
bl3,2016,40546,3,0,1,1.3181818181818181,1.0909090909090908,1.4090909090909092
bl3,2016,40539,1,0,1.0869565217391304,1.2608695652173914,1.0434782608695652,1.6956521739130435
bl3,2016,40534,2,1,1.0833333333333333,1.2083333333333333,1.3333333333333333,1.25
bl3,2016,40512,0,2,1.1153846153846154,1.1538461538461537,0.8076923076923077,1.5384615384615385
bl3,2016,40499,0,0,1.0740740740740742,1.1851851851851851,1.4444444444444444,0.9629629629629629
bl3,2016,40475,1,0,1.0357142857142858,1.1428571428571428,1.2413793103448276,1.2758620689655173
bl3,2016,40490,2,0,1,1.21875,0.8125,1.34375
bl3,2016,40444,1,1,1.0303030303030303,1.1818181818181819,1.606060606060606,1.303030303030303
bl3,2016,40429,3,1,1.0294117647058822,1.1764705882352942,1.2058823529411764,1.088235294117647
bl3,2016,40422,0,0,1.0857142857142856,1.1714285714285715,1.3428571428571427,1.2285714285714286
bl3,2016,40409,3,0,1.0555555555555556,1.1388888888888888,0.9444444444444444,0.9166666666666666
bl3,2016,40400,4,1,1.1081081081081081,1.1081081081081081,1,1.2432432432432432
bl3,2016,40134,1,0,1,2.4,1.2,1.6
bl3,2016,40142,1,2,1,2,1.1666666666666667,2
bl3,2016,40240,2,0,0.9090909090909091,2.1818181818181817,1.7272727272727273,1.6363636363636365
bl3,2016,40251,1,1,1,2,1.3333333333333333,0.75
bl3,2016,40260,0,2,1,1.9230769230769231,1.5384615384615385,1.2307692307692308
bl3,2016,40287,0,2,0.9285714285714286,1.9285714285714286,1.0714285714285714,0.8571428571428571
bl3,2016,40298,1,0,0.8666666666666667,1.9333333333333333,1.6,0.9333333333333333
bl3,2016,40369,0,0,0.875,1.8125,1.1875,0.875
bl3,2016,40382,0,2,0.8235294117647058,1.7058823529411764,1.411764705882353,1.1764705882352942
bl3,2016,40387,0,1,0.7777777777777778,1.7222222222222223,1,1.5
bl3,2016,40582,0,1,0.7368421052631579,1.6842105263157894,1.0526315789473684,1.5263157894736843
bl3,2016,40565,0,1,0.7,1.65,1.1,1.85
bl3,2016,40562,2,1,0.6666666666666666,1.619047619047619,1.4761904761904763,1.1428571428571428
bl3,2016,40535,3,1,0.6956521739130435,1.608695652173913,1.2608695652173914,1.3043478260869565
bl3,2016,40532,2,1,0.7916666666666666,1.5833333333333333,1.5,1
